,Case,acqlabel,acq_id,PhaseEncodingDirection_fmap,EffectiveEchoSpacing_fmap,TotalReadoutTime_fmap,RepetitionTime_fmap,EchoTime_fmap
1477,sub-NDARDE502TEU/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5de8db1140116e0058c50656,j-,0.000414993,0.0427443,3.32,0.1002
1478,sub-NDARDE502TEU/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5de8db1340116e0057bcb1cf,j,0.000414993,0.0427443,3.32,0.1002
1479,sub-NDARDJ970ELG/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5de8e47e40116e005bcfad75,j-,0.000414993,0.0427443,3.32,0.1002
1480,sub-NDARDJ970ELG/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5de8e47f40116e005bcfad77,j,0.000414993,0.0427443,3.32,0.1002
1481,sub-NDARDN996CPF/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5de8eab340116e005bcfae69,j-,0.000414993,0.0427443,3.32,0.1002
1482,sub-NDARDN996CPF/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5de8eab440116e0054b7c069,j,0.000414993,0.0427443,3.32,0.1002
1483,sub-NDARDP725ZVY/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5de8eb1740116e005bcfae79,j-,0.000414993,0.0427443,3.32,0.1002
1484,sub-NDARDP725ZVY/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5de8eb1840116e0057bcb29f,j,0.000414993,0.0427443,3.32,0.1002
1485,sub-NDARDR591AUC/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5de8f10e40116e005bcfafdf,j-,0.000414993,0.0427443,3.32,0.1002
1486,sub-NDARDR591AUC/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5de8f10f40116e0058c5088d,j,0.000414993,0.0427443,3.32,0.1002
1487,sub-NDARDU566NUY/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5de8f5ff40116e0058c50900,j,0.000414993,0.0427443,3.32,0.1002
1488,sub-NDARDU566NUY/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5de8f60040116e005bcfb0ad,j-,0.000414993,0.0427443,3.32,0.1002
1489,sub-NDARDW711NYZ/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5de8fb8340116e005bcfb15f,j-,0.000414993,0.0427443,3.32,0.1002
1490,sub-NDARDW711NYZ/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5de8fb8440116e005bcfb162,j,0.000414993,0.0427443,3.32,0.1002
1491,sub-NDARDX665TKP/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5de8fd4f40116e005bcfb195,j-,0.000414993,0.0427443,3.32,0.1002
1492,sub-NDARDX665TKP/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5de8fd5040116e0053b570f3,j,0.000414993,0.0427443,3.32,0.1002
1493,sub-NDARDZ440NGK/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5de904db40116e005bcfb374,j-,0.000414993,0.0427443,3.32,0.1002
1494,sub-NDARDZ440NGK/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5de904db40116e005bcfb376,j,0.000414993,0.0427443,3.32,0.1002
1495,sub-NDAREC486ZPV/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5de90b7140116e005bcfb565,j-,0.000414993,0.0427443,3.32,0.1002
1496,sub-NDAREC486ZPV/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5de90b7240116e005bcfb568,j,0.000414993,0.0427443,3.32,0.1002
1497,sub-NDAREG013BLG/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5de915b440116e0054b7c1e0,j-,0.000414993,0.0427443,3.32,0.1002
1498,sub-NDAREG013BLG/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5de915b540116e005bcfb7d0,j,0.000414993,0.0427443,3.32,0.1002
1499,sub-NDARER379GTP/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5de929c540116e0058c511b5,j-,0.000414993,0.0427443,3.32,0.1002
1500,sub-NDARER379GTP/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5de929c640116e0054b7c33c,j,0.000414993,0.0427443,3.32,0.1002
1501,sub-NDAREW074ZM2/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5de9318340116e005bcfc275,j-,0.000414993,0.0427443,3.32,0.1002
1502,sub-NDAREW074ZM2/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5de9318440116e005bcfc277,j,0.000414993,0.0427443,3.32,0.1002
1503,sub-NDAREW937RMY/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5de933b240116e0058c51490,j-,0.000414993,0.0427443,3.32,0.1002
1504,sub-NDAREW937RMY/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5de933b340116e0057bcba6a,j,0.000414993,0.0427443,3.32,0.1002
1505,sub-NDARFD213GMJ/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5de9509b40116e0057bcbced,j-,0.000414993,0.0427443,3.32,0.1002
1506,sub-NDARFD213GMJ/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5de9509c40116e005bcfc902,j,0.000414993,0.0427443,3.32,0.1002
1507,sub-NDARFM645RH5/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5de9683b40116e0057bcbf6e,j-,0.000414993,0.0427443,3.32,0.1002
1508,sub-NDARFM645RH5/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5de9683c40116e004bb39a2e,j,0.000414993,0.0427443,3.32,0.1002
1509,sub-NDARFN214WHQ/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5de96a6640116e005bcfcf89,j-,0.000414993,0.0427443,3.32,0.1002
1510,sub-NDARFN214WHQ/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5de96a6740116e004db3b2f8,j,0.000414993,0.0427443,3.32,0.1002
1511,sub-NDARFT176NJP/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5de9709440116e0058c51f24,j-,0.000414993,0.0427443,3.32,0.1002
1512,sub-NDARFT176NJP/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5de9709740116e005bcfd22a,j,0.000414993,0.0427443,3.32,0.1002
1513,sub-NDARFW038ZNE/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5ed8f67e6b6c8713b6adade7,j-,0.000414993,0.0427443,3.32,0.1002
1514,sub-NDARFW038ZNE/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5ed8f67f6b6c8713c2adac7e,j,0.000414993,0.0427443,3.32,0.1002
1515,sub-NDARFX508WPN/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df589f0d56695006cc0d685,j-,0.000414993,0.0427443,3.32,0.1002
1516,sub-NDARFX508WPN/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df589f1d56695006cc0d688,j,0.000414993,0.0427443,3.32,0.1002
1517,sub-NDARGC255BUN/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df58abdd56695006cc0d697,j-,0.000414993,0.0427443,3.32,0.1002
1518,sub-NDARGC255BUN/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df58abed566950059c060d4,j,0.000414993,0.0427443,3.32,0.1002
1519,sub-NDARGK253TTG/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df58b0bd56695006cc0d6ea,j-,0.000414993,0.0427443,3.32,0.1002
1520,sub-NDARGK253TTG/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df58b0cd56695005bc0814f,j,0.000414993,0.0427443,3.32,0.1002
1521,sub-NDARGK442YHH/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df58b92d566950078c14c17,j-,0.000414993,0.0427443,3.32,0.1002
1522,sub-NDARGK442YHH/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df58b93d566950078c14c22,j,0.000414993,0.0427443,3.32,0.1002
1523,sub-NDARGK449LLK/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df58c3cd566950078c14f50,j-,0.000414993,0.0427443,3.32,0.1002
1524,sub-NDARGK449LLK/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df58c3dd566950078c14f58,j,0.000414993,0.0427443,3.32,0.1002
1525,sub-NDARGU461JX2/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df58cdad566950078c1521a,j-,0.000414993,0.0427443,3.32,0.1002
1526,sub-NDARGU461JX2/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df58cdbd566950078c15222,j,0.000414993,0.0427443,3.32,0.1002
1527,sub-NDARHC661KGK/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df58d7cd566950078c15530,j-,0.000414993,0.0427443,3.32,0.1002
1528,sub-NDARHC661KGK/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df58d7dd566950078c15534,j,0.000414993,0.0427443,3.32,0.1002
1529,sub-NDARHG260BM9/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df58e4bd56695006cc0df31,j-,0.000414993,0.0427443,3.32,0.1002
1530,sub-NDARHG260BM9/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df58e4cd56695005bc0862c,j,0.000414993,0.0427443,3.32,0.1002
1531,sub-NDARHH757RT9/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df58eedd56695006cc0e0e8,j-,0.000414993,0.0427443,3.32,0.1002
1532,sub-NDARHH757RT9/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df58eeed566950078c15b8f,j,0.000414993,0.0427443,3.32,0.1002
1533,sub-NDARHM475DC5/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df58f9dd566950078c15ecd,j-,0.000414993,0.0427443,3.32,0.1002
1534,sub-NDARHM475DC5/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df58f9ed566950078c15ed1,j,0.000414993,0.0427443,3.32,0.1002
1535,sub-NDARHU529JHV/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df59025d56695005bc08939,j-,0.000414993,0.0427443,3.32,0.1002
1536,sub-NDARHU529JHV/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df59026d566950078c1613e,j,0.000414993,0.0427443,3.32,0.1002
1537,sub-NDARHW158PPR/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df590c0d566950078c163eb,j-,0.000414993,0.0427443,3.32,0.1002
1538,sub-NDARHW158PPR/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df590c1d566950057c0425a,j,0.000414993,0.0427443,3.32,0.1002
1539,sub-NDARHZ476MJP/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df591afd56695006cc0e6fc,j-,0.000414993,0.0427443,3.32,0.1002
1540,sub-NDARHZ476MJP/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df591b0d566950078c164b2,j,0.000414993,0.0427443,3.32,0.1002
1541,sub-NDARHZ500ZNT/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df59256d566950078c164c8,j-,0.000414993,0.0427443,3.32,0.1002
1542,sub-NDARHZ500ZNT/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df59257d566950078c164cb,j,0.000414993,0.0427443,3.32,0.1002
1543,sub-NDARHZ814MHQ/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df592f9d56695005bc08a95,j-,0.000414993,0.0427443,3.32,0.1002
1544,sub-NDARHZ814MHQ/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df592fad566950059c065e7,j,0.000414993,0.0427443,3.32,0.1002
1545,sub-NDARJB236XDY/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df593a1d56695005bc08a9f,j-,0.000414993,0.0427443,3.32,0.1002
1546,sub-NDARJB236XDY/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df593a2d566950078c164ef,j,0.000414993,0.0427443,3.32,0.1002
1547,sub-NDARJB501MJL/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df59466d566950078c16500,j-,0.000414993,0.0427443,3.32,0.1002
1548,sub-NDARJB501MJL/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df59467d56695005bc08aa4,j,0.000414993,0.0427443,3.32,0.1002
1549,sub-NDARJF322BN4/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df59501d566950059c065ee,j-,0.000414993,0.0427443,3.32,0.1002
1550,sub-NDARJF322BN4/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df59502d566950078c16517,j,0.000414993,0.0427443,3.32,0.1002
1551,sub-NDARJG494YDY/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df595acd56695005bc08aac,j-,0.000414993,0.0427443,3.32,0.1002
1552,sub-NDARJG494YDY/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df595add56695006cc0e733,j,0.000414993,0.0427443,3.32,0.1002
1553,sub-NDARJG738WY6/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df59650d566950078c1653b,j-,0.000414993,0.0427443,3.32,0.1002
1554,sub-NDARJG738WY6/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df59651d56695006cc0e737,j,0.000414993,0.0427443,3.32,0.1002
1555,sub-NDARJH910CGX/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df596fad56695006cc0e743,j-,0.000414993,0.0427443,3.32,0.1002
1556,sub-NDARJH910CGX/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df596fcd56695005bc08ab8,j,0.000414993,0.0427443,3.32,0.1002
1557,sub-NDARJJ216EGT/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df59796d566950078c1655b,j-,0.000414993,0.0427443,3.32,0.1002
1558,sub-NDARJJ216EGT/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df59797d566950078c1655d,j,0.000414993,0.0427443,3.32,0.1002
1559,sub-NDARJJ345VHW/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5982ad566950078c1656d,j-,0.000414993,0.0427443,3.32,0.1002
1560,sub-NDARJJ345VHW/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5982bd566950059c06600,j,0.000414993,0.0427443,3.32,0.1002
1561,sub-NDARJK154PF5/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df598cdd566950078c16584,j-,0.000414993,0.0427443,3.32,0.1002
1562,sub-NDARJK154PF5/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df598ced566950055c03028,j,0.000414993,0.0427443,3.32,0.1002
1563,sub-NDARJX121GKP/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5996bd566950078c16594,j-,0.000414993,0.0427443,3.32,0.1002
1564,sub-NDARJX121GKP/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5996cd566950078c16596,j,0.000414993,0.0427443,3.32,0.1002
1565,sub-NDARJY577WNJ/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df59a15d566950078c165a7,j-,0.000414993,0.0427443,3.32,0.1002
1566,sub-NDARJY577WNJ/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df59a16d56695006cc0e77c,j,0.000414993,0.0427443,3.32,0.1002
1567,sub-NDARJY645CRH/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df59a79d566950057c04275,j-,0.000414993,0.0427443,3.32,0.1002
1568,sub-NDARJY645CRH/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df59a7ad566950078c165be,j,0.000414993,0.0427443,3.32,0.1002
1569,sub-NDARKF363RN1/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df59b2fd566950078c165d8,j-,0.000414993,0.0427443,3.32,0.1002
1570,sub-NDARKF363RN1/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df59b31d566950078c165da,j,0.000414993,0.0427443,3.32,0.1002
1571,sub-NDARKJ546WWQ/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df59becd56695005bc08adc,j-,0.000414993,0.0427443,3.32,0.1002
1572,sub-NDARKJ546WWQ/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df59beed566950078c165f1,j,0.000414993,0.0427443,3.32,0.1002
1573,sub-NDARKT540ZW0/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df59c84d566950078c16604,j-,0.000414993,0.0427443,3.32,0.1002
1574,sub-NDARKT540ZW0/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df59c86d566950078c16607,j,0.000414993,0.0427443,3.32,0.1002
1575,sub-NDARKV461KGZ/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df59d1bd566950078c1661a,j-,0.000414993,0.0427443,3.32,0.1002
1576,sub-NDARKV461KGZ/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df59d1cd56695006cc0e79c,j,0.000414993,0.0427443,3.32,0.1002
1577,sub-NDARKZ519FBT/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df59db0d56695005bc08aef,j-,0.000414993,0.0427443,3.32,0.1002
1578,sub-NDARKZ519FBT/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df59db1d566950078c1662a,j,0.000414993,0.0427443,3.32,0.1002
1579,sub-NDARLH423CR7/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df59e81d566950078c1663f,j-,0.000414993,0.0427443,3.32,0.1002
1580,sub-NDARLH423CR7/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df59e81d566950078c16641,j,0.000414993,0.0427443,3.32,0.1002
1581,sub-NDARLL572UP2/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df59f1fd566950078c16655,j-,0.000414993,0.0427443,3.32,0.1002
1582,sub-NDARLL572UP2/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df59f20d566950078c16658,j,0.000414993,0.0427443,3.32,0.1002
1583,sub-NDARLL894HC3/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df59fc1d56695006cc0e7c7,j-,0.000414993,0.0427443,3.32,0.1002
1584,sub-NDARLL894HC3/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df59fc2d566950078c16669,j,0.000414993,0.0427443,3.32,0.1002
1585,sub-NDARLN550RM6/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5a023d56695005bc08afd,j-,0.000414993,0.0427443,3.32,0.1002
1586,sub-NDARLN550RM6/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5a024d566950078c1667c,j,0.000414993,0.0427443,3.32,0.1002
1587,sub-NDARLR083PKF/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5a0abd56695005bc08b03,j-,0.000414993,0.0427443,3.32,0.1002
1588,sub-NDARLR083PKF/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5a0acd566950078c1668b,j,0.000414993,0.0427443,3.32,0.1002
1589,sub-NDARLR586MPX/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5a14bd566950059c0662c,j-,0.000414993,0.0427443,3.32,0.1002
1590,sub-NDARLR586MPX/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5a14cd566950059c0662e,j,0.000414993,0.0427443,3.32,0.1002
1591,sub-NDARLV252DY2/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5a1e9d566950078c166ae,j-,0.000414993,0.0427443,3.32,0.1002
1592,sub-NDARLV252DY2/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5a1ebd566950078c166b0,j,0.000414993,0.0427443,3.32,0.1002
1593,sub-NDARLY872ZXA/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5a27ad56695006cc0e7f5,Missing,Missing,Missing,Missing,Missing
1594,sub-NDARLY872ZXA/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5a27bd56695006cc0e7f6,Missing,Missing,Missing,Missing,Missing
1595,sub-NDARMC950EUL/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5a31dd56695005bc08b15,j-,0.000414993,0.0427443,3.32,0.1002
1596,sub-NDARMC950EUL/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5a31ed566950057c04283,j,0.000414993,0.0427443,3.32,0.1002
1597,sub-NDARMF230VEX/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5a388d566950059c0663a,j-,0.000414993,0.0427443,3.32,0.1002
1598,sub-NDARMF230VEX/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5a388d566950078c166da,j,0.000414993,0.0427443,3.32,0.1002
1599,sub-NDARMF444MAY/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5a438d566950055c03030,j-,0.000414993,0.0427443,3.32,0.1002
1600,sub-NDARMF444MAY/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5a439d566950078c166f0,j,0.000414993,0.0427443,3.32,0.1002
1601,sub-NDARMF560MUH/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5a4ded566950057c04286,j-,0.000414993,0.0427443,3.32,0.1002
1602,sub-NDARMF560MUH/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5a4dfd566950057c04287,j,0.000414993,0.0427443,3.32,0.1002
1603,sub-NDARMN415AXR/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5a580d566950078c16715,j-,0.000414993,0.0427443,3.32,0.1002
1604,sub-NDARMN415AXR/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5a581d566950078c16717,j,0.000414993,0.0427443,3.32,0.1002
1605,sub-NDARMR134HUY/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5a623d566950078c16729,j-,0.000414993,0.0427443,3.32,0.1002
1606,sub-NDARMR134HUY/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5a625d566950078c1672a,j,0.000414993,0.0427443,3.32,0.1002
1607,sub-NDARMX328VWC/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5a6f8d566950055c03033,j-,0.000414993,0.0427443,3.32,0.1002
1608,sub-NDARMX328VWC/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5a6f9d56695006cc0e83e,j,0.000414993,0.0427443,3.32,0.1002
1609,sub-NDARMX482GWR/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5a761d566950078c16758,j-,0.000414993,0.0427443,3.32,0.1002
1610,sub-NDARMX482GWR/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5a761d56695006cc0e842,j,0.000414993,0.0427443,3.32,0.1002
1611,sub-NDARNB390JL3/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5a7c5d56695005bc08b3c,j-,0.000414993,0.0427443,3.32,0.1002
1612,sub-NDARNB390JL3/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5a7c6d566950078c16765,j,0.000414993,0.0427443,3.32,0.1002
1613,sub-NDARNP423EJQ/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5a847d56695005bc08b41,j-,0.000414993,0.0427443,3.32,0.1002
1614,sub-NDARNP423EJQ/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5a848d56695006cc0e854,j,0.000414993,0.0427443,3.32,0.1002
1615,sub-NDARNP812WAQ/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5a8b2d56695006cc0e85c,j-,0.000414993,0.0427443,3.32,0.1002
1616,sub-NDARNP812WAQ/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5a8b3d56695006cc0e85d,j,0.000414993,0.0427443,3.32,0.1002
1617,sub-NDARNT113YX7/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5a948d566950059c0665b,j-,0.000414993,0.0427443,3.32,0.1002
1618,sub-NDARNT113YX7/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5a949d566950078c167a0,j,0.000414993,0.0427443,3.32,0.1002
1619,sub-NDARNY205RK8/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5aa5fd566950078c167c6,j-,0.000414993,0.0427443,3.32,0.1002
1620,sub-NDARNY205RK8/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5aa60d56695005bc08b4c,j,0.000414993,0.0427443,3.32,0.1002
1621,sub-NDARNZ043VH0/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5aafdd56695006cc0e87d,j-,0.000414993,0.0427443,3.32,0.1002
1622,sub-NDARNZ043VH0/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5aafed56695005bc08b53,j,0.000414993,0.0427443,3.32,0.1002
1623,sub-NDARPC745LTD/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5ab98d56695006cc0e888,j-,0.000414993,0.0427443,3.32,0.1002
1624,sub-NDARPC745LTD/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5ab99d566950078c167e8,j,0.000414993,0.0427443,3.32,0.1002
1625,sub-NDARPD891BX3/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5ac3ad56695005bc08b5d,j-,0.000414993,0.0427443,3.32,0.1002
1626,sub-NDARPD891BX3/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5ac3bd56695006cc0e893,j,0.000414993,0.0427443,3.32,0.1002
1627,sub-NDARPF042DD2/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5acb0d566950078c1680a,j-,0.000414993,0.0427443,3.32,0.1002
1628,sub-NDARPF042DD2/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5acb1d56695006cc0e89e,j,0.000414993,0.0427443,3.32,0.1002
1629,sub-NDARPJ001BVE/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5ad49d56695005bc08b64,j-,0.000414993,0.0427443,3.32,0.1002
1630,sub-NDARPJ001BVE/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5ad4ad566950078c1681e,j,0.000414993,0.0427443,3.32,0.1002
1631,sub-NDARPJ691NEU/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5ae08d566950078c16831,j-,0.000414993,0.0427443,3.32,0.1002
1632,sub-NDARPJ691NEU/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5ae09d56695005bc08b6a,j,0.000414993,0.0427443,3.32,0.1002
1633,sub-NDARPK223WVZ/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5ae6fd56695005bc08b71,j-,0.000414993,0.0427443,3.32,0.1002
1634,sub-NDARPK223WVZ/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5ae70d566950078c16845,j,0.000414993,0.0427443,3.32,0.1002
1635,sub-NDARPK597XH0/ses-HBNsiteRU/fmap,acq-dwi_dir-AP_epi,5df5aed8d56695006cc0e8be,j-,0.000414993,0.0427443,3.32,0.1002
1636,sub-NDARPK597XH0/ses-HBNsiteRU/fmap,acq-dwi_dir-PA_epi,5df5aed9d566950078c16857,j,0.000414993,0.0427443,3.32,0.1002
